Run,years,weights,contiguous,Cost Error,Mean Capacity Mix Error,Mean Abs Capacity Mix Error,Abs Compound Error,LDES Capacity Error
"[2012,2017,2018]_[8:1:1]",2012,8,False,-0.07148278852896295,-0.14941507479065355,0.18283686727075024,0.12715982789985658,-0.4110612026814543
"[2012,2017,2018]_[8:1:1]",2017,1,False,-0.07148278852896295,-0.14941507479065355,0.18283686727075024,0.12715982789985658,-0.4110612026814543
"[2012,2017,2018]_[8:1:1]",2018,1,False,-0.07148278852896295,-0.14941507479065355,0.18283686727075024,0.12715982789985658,-0.4110612026814543
"[2012,2018,2019]_[8:1:1]",2012,8,False,-0.08758751687119526,-0.18038526302306052,0.1917360604691311,0.13966178867016318,-0.4743971634064731
"[2012,2018,2019]_[8:1:1]",2018,1,False,-0.08758751687119526,-0.18038526302306052,0.1917360604691311,0.13966178867016318,-0.4743971634064731
"[2012,2018,2019]_[8:1:1]",2019,1,False,-0.08758751687119526,-0.18038526302306052,0.1917360604691311,0.13966178867016318,-0.4743971634064731
"[2013,2010,2011]_[8:1:1]",2013,8,False,-0.03654050939082387,-0.19951164789534045,0.24995614373222466,0.14324832656152425,-0.32475239245409115
"[2013,2010,2011]_[8:1:1]",2010,1,False,-0.03654050939082387,-0.19951164789534045,0.24995614373222466,0.14324832656152425,-0.32475239245409115
"[2013,2010,2011]_[8:1:1]",2011,1,False,-0.03654050939082387,-0.19951164789534045,0.24995614373222466,0.14324832656152425,-0.32475239245409115
"[2013,2011,2012]_[8:1:1]",2013,8,False,-0.08278018682103094,-0.2043457738407803,0.22389436944234628,0.15333727813168863,-0.4401648921812398
"[2013,2011,2012]_[8:1:1]",2011,1,False,-0.08278018682103094,-0.2043457738407803,0.22389436944234628,0.15333727813168863,-0.4401648921812398
"[2013,2011,2012]_[8:1:1]",2012,1,False,-0.08278018682103094,-0.2043457738407803,0.22389436944234628,0.15333727813168863,-0.4401648921812398
"[2013,2014,2015]_[8:1:1]",2013,8,True,-0.09155178250646245,-0.15073500096413855,0.20889789174630796,0.1502248371263852,-0.5340856773838112
"[2013,2014,2015]_[8:1:1]",2014,1,True,-0.09155178250646245,-0.15073500096413855,0.20889789174630796,0.1502248371263852,-0.5340856773838112
"[2013,2014,2015]_[8:1:1]",2015,1,True,-0.09155178250646245,-0.15073500096413855,0.20889789174630796,0.1502248371263852,-0.5340856773838112
"[2013,2015,2016]_[8:1:1]",2013,8,False,-0.010593901730403643,-0.11375373115930087,0.12166339455769694,0.06612864814405028,-0.036106058768382354
"[2013,2015,2016]_[8:1:1]",2015,1,False,-0.010593901730403643,-0.11375373115930087,0.12166339455769694,0.06612864814405028,-0.036106058768382354
"[2013,2015,2016]_[8:1:1]",2016,1,False,-0.010593901730403643,-0.11375373115930087,0.12166339455769694,0.06612864814405028,-0.036106058768382354
"[2013,2016,2017]_[8:1:1]",2013,8,False,-0.0001930863556698359,0.005958337059989398,0.03246336543656319,0.016328225896116513,-0.045957880419699726
"[2013,2016,2017]_[8:1:1]",2016,1,False,-0.0001930863556698359,0.005958337059989398,0.03246336543656319,0.016328225896116513,-0.045957880419699726
"[2013,2016,2017]_[8:1:1]",2017,1,False,-0.0001930863556698359,0.005958337059989398,0.03246336543656319,0.016328225896116513,-0.045957880419699726
"[2013,2017,2018]_[8:1:1]",2013,8,False,-0.08656774655515254,-0.07803525983621859,0.12289561191400503,0.10473167923457878,-0.5060680964800794
"[2013,2017,2018]_[8:1:1]",2017,1,False,-0.08656774655515254,-0.07803525983621859,0.12289561191400503,0.10473167923457878,-0.5060680964800794
"[2013,2017,2018]_[8:1:1]",2018,1,False,-0.08656774655515254,-0.07803525983621859,0.12289561191400503,0.10473167923457878,-0.5060680964800794
"[2013,2018,2019]_[8:1:1]",2013,8,False,-0.08410488911777114,-0.20954508291686366,0.21874133084770783,0.1514231099827395,-0.42973987728613106
"[2013,2018,2019]_[8:1:1]",2018,1,False,-0.08410488911777114,-0.20954508291686366,0.21874133084770783,0.1514231099827395,-0.42973987728613106
"[2013,2018,2019]_[8:1:1]",2019,1,False,-0.08410488911777114,-0.20954508291686366,0.21874133084770783,0.1514231099827395,-0.42973987728613106
"[2014,2010,2011]_[8:1:1]",2014,8,False,-0.03324126073540157,-0.19489125108416316,0.26106381792901573,0.14715253933220865,-0.3686155813495152
"[2014,2010,2011]_[8:1:1]",2010,1,False,-0.03324126073540157,-0.19489125108416316,0.26106381792901573,0.14715253933220865,-0.3686155813495152
"[2014,2010,2011]_[8:1:1]",2011,1,False,-0.03324126073540157,-0.19489125108416316,0.26106381792901573,0.14715253933220865,-0.3686155813495152
"[2014,2011,2012]_[8:1:1]",2014,8,False,-0.08564092905273091,-0.18298032174742968,0.21734801401469891,0.15149447153371493,-0.5845967794474501
"[2014,2011,2012]_[8:1:1]",2011,1,False,-0.08564092905273091,-0.18298032174742968,0.21734801401469891,0.15149447153371493,-0.5845967794474501
"[2014,2011,2012]_[8:1:1]",2012,1,False,-0.08564092905273091,-0.18298032174742968,0.21734801401469891,0.15149447153371493,-0.5845967794474501
"[2014,2012,2013]_[8:1:1]",2014,8,False,-0.07570189696514096,-0.16352718440277547,0.2074589745181227,0.14158043574163182,-0.49351794481809996
"[2014,2012,2013]_[8:1:1]",2012,1,False,-0.07570189696514096,-0.16352718440277547,0.2074589745181227,0.14158043574163182,-0.49351794481809996
"[2014,2012,2013]_[8:1:1]",2013,1,False,-0.07570189696514096,-0.16352718440277547,0.2074589745181227,0.14158043574163182,-0.49351794481809996
"[2014,2015,2016]_[8:1:1]",2014,8,True,-0.05055225961351928,-0.06493883491123355,0.10640609922133579,0.07847917941742753,-0.3560163612544808
"[2014,2015,2016]_[8:1:1]",2015,1,True,-0.05055225961351928,-0.06493883491123355,0.10640609922133579,0.07847917941742753,-0.3560163612544808
"[2014,2015,2016]_[8:1:1]",2016,1,True,-0.05055225961351928,-0.06493883491123355,0.10640609922133579,0.07847917941742753,-0.3560163612544808
"[2014,2016,2017]_[8:1:1]",2014,8,False,0.000512213288973884,-0.02423060402358355,0.047373484479167165,0.023942848884070524,-0.05184739803739502
"[2014,2016,2017]_[8:1:1]",2016,1,False,0.000512213288973884,-0.02423060402358355,0.047373484479167165,0.023942848884070524,-0.05184739803739502
"[2014,2016,2017]_[8:1:1]",2017,1,False,0.000512213288973884,-0.02423060402358355,0.047373484479167165,0.023942848884070524,-0.05184739803739502
"[2014,2017,2018]_[8:1:1]",2014,8,False,-0.05855122159393544,-0.13687664987937526,0.17046470586739662,0.11450796373066603,-0.3558669521340858
"[2014,2017,2018]_[8:1:1]",2017,1,False,-0.05855122159393544,-0.13687664987937526,0.17046470586739662,0.11450796373066603,-0.3558669521340858
"[2014,2017,2018]_[8:1:1]",2018,1,False,-0.05855122159393544,-0.13687664987937526,0.17046470586739662,0.11450796373066603,-0.3558669521340858
"[2014,2018,2019]_[8:1:1]",2014,8,False,-0.09290122741411377,0.042358876721069035,0.2554766168955169,0.17418892215481532,-0.4921507717634688
"[2014,2018,2019]_[8:1:1]",2018,1,False,-0.09290122741411377,0.042358876721069035,0.2554766168955169,0.17418892215481532,-0.4921507717634688
"[2014,2018,2019]_[8:1:1]",2019,1,False,-0.09290122741411377,0.042358876721069035,0.2554766168955169,0.17418892215481532,-0.4921507717634688
"[2015,2010,2011]_[8:1:1]",2015,8,False,-0.044600884405926244,-0.1995490357013512,0.24223838219055058,0.14341963329823842,-0.2989893584202231
"[2015,2010,2011]_[8:1:1]",2010,1,False,-0.044600884405926244,-0.1995490357013512,0.24223838219055058,0.14341963329823842,-0.2989893584202231
"[2015,2010,2011]_[8:1:1]",2011,1,False,-0.044600884405926244,-0.1995490357013512,0.24223838219055058,0.14341963329823842,-0.2989893584202231
"[2015,2011,2012]_[8:1:1]",2015,8,False,-0.11249740023515531,-0.1345842022322961,0.15907249672242982,0.13578494847879258,-0.5549954838272887
"[2015,2011,2012]_[8:1:1]",2011,1,False,-0.11249740023515531,-0.1345842022322961,0.15907249672242982,0.13578494847879258,-0.5549954838272887
"[2015,2011,2012]_[8:1:1]",2012,1,False,-0.11249740023515531,-0.1345842022322961,0.15907249672242982,0.13578494847879258,-0.5549954838272887
"[2015,2012,2013]_[8:1:1]",2015,8,False,-0.08867491639117397,-0.1876773892773224,0.204861235410957,0.1467680759010655,-0.43251003513512354
"[2015,2012,2013]_[8:1:1]",2012,1,False,-0.08867491639117397,-0.1876773892773224,0.204861235410957,0.1467680759010655,-0.43251003513512354
"[2015,2012,2013]_[8:1:1]",2013,1,False,-0.08867491639117397,-0.1876773892773224,0.204861235410957,0.1467680759010655,-0.43251003513512354
"[2015,2013,2014]_[8:1:1]",2015,8,False,-0.0961713087411662,-0.12942661334534641,0.18593844404183818,0.1410548763915022,-0.534571711465066
"[2015,2013,2014]_[8:1:1]",2013,1,False,-0.0961713087411662,-0.12942661334534641,0.18593844404183818,0.1410548763915022,-0.534571711465066
"[2015,2013,2014]_[8:1:1]",2014,1,False,-0.0961713087411662,-0.12942661334534641,0.18593844404183818,0.1410548763915022,-0.534571711465066
"[2015,2016,2017]_[8:1:1]",2015,8,True,-0.007918668640840898,-0.023993917229245137,0.04350931346075437,0.025713991050797635,0.026005810377811356
"[2015,2016,2017]_[8:1:1]",2016,1,True,-0.007918668640840898,-0.023993917229245137,0.04350931346075437,0.025713991050797635,0.026005810377811356
"[2015,2016,2017]_[8:1:1]",2017,1,True,-0.007918668640840898,-0.023993917229245137,0.04350931346075437,0.025713991050797635,0.026005810377811356
"[2015,2017,2018]_[8:1:1]",2015,8,False,-0.10873445833542172,-0.10435517613641963,0.1514578843938641,0.1300961713646429,-0.550940358329131
"[2015,2017,2018]_[8:1:1]",2017,1,False,-0.10873445833542172,-0.10435517613641963,0.1514578843938641,0.1300961713646429,-0.550940358329131
"[2015,2017,2018]_[8:1:1]",2018,1,False,-0.10873445833542172,-0.10435517613641963,0.1514578843938641,0.1300961713646429,-0.550940358329131
"[2015,2018,2019]_[8:1:1]",2015,8,False,-0.12003079617559065,-0.22491120335454692,0.24083384977195152,0.1804323229737711,-0.5740678788922784
"[2015,2018,2019]_[8:1:1]",2018,1,False,-0.12003079617559065,-0.22491120335454692,0.24083384977195152,0.1804323229737711,-0.5740678788922784
"[2015,2018,2019]_[8:1:1]",2019,1,False,-0.12003079617559065,-0.22491120335454692,0.24083384977195152,0.1804323229737711,-0.5740678788922784
"[2016,2010,2011]_[8:1:1]",2016,8,False,0.0029053784898245283,-0.005507457642441982,0.06966269005192402,0.036284034270874274,-0.2589468409043677
"[2016,2010,2011]_[8:1:1]",2010,1,False,0.0029053784898245283,-0.005507457642441982,0.06966269005192402,0.036284034270874274,-0.2589468409043677
"[2016,2010,2011]_[8:1:1]",2011,1,False,0.0029053784898245283,-0.005507457642441982,0.06966269005192402,0.036284034270874274,-0.2589468409043677
"[2016,2011,2012]_[8:1:1]",2016,8,False,-0.02686051351169061,-0.07533721859218694,0.1429314291580563,0.08489597133487345,-0.45110435581622677
"[2016,2011,2012]_[8:1:1]",2011,1,False,-0.02686051351169061,-0.07533721859218694,0.1429314291580563,0.08489597133487345,-0.45110435581622677
"[2016,2011,2012]_[8:1:1]",2012,1,False,-0.02686051351169061,-0.07533721859218694,0.1429314291580563,0.08489597133487345,-0.45110435581622677
"[2016,2012,2013]_[8:1:1]",2016,8,False,-0.019845856762354175,-0.09821818145492016,0.19935231390815625,0.10959908533525521,-0.4827158966199844
"[2016,2012,2013]_[8:1:1]",2012,1,False,-0.019845856762354175,-0.09821818145492016,0.19935231390815625,0.10959908533525521,-0.4827158966199844
"[2016,2012,2013]_[8:1:1]",2013,1,False,-0.019845856762354175,-0.09821818145492016,0.19935231390815625,0.10959908533525521,-0.4827158966199844
"[2016,2013,2014]_[8:1:1]",2016,8,False,-0.005119375689027317,-0.11319930679704313,0.12573271772419997,0.06542604670661364,-0.07496078633407566
"[2016,2013,2014]_[8:1:1]",2013,1,False,-0.005119375689027317,-0.11319930679704313,0.12573271772419997,0.06542604670661364,-0.07496078633407566
"[2016,2013,2014]_[8:1:1]",2014,1,False,-0.005119375689027317,-0.11319930679704313,0.12573271772419997,0.06542604670661364,-0.07496078633407566
"[2016,2014,2015]_[8:1:1]",2016,8,False,-0.0479128865895051,-0.06503843017905535,0.10615887636473241,0.07703588147711876,-0.356027576269037
"[2016,2014,2015]_[8:1:1]",2014,1,False,-0.0479128865895051,-0.06503843017905535,0.10615887636473241,0.07703588147711876,-0.356027576269037
"[2016,2014,2015]_[8:1:1]",2015,1,False,-0.0479128865895051,-0.06503843017905535,0.10615887636473241,0.07703588147711876,-0.356027576269037
"[2016,2017,2018]_[8:1:1]",2016,8,True,0.002132894738288149,0.03536017676333653,0.05579673609376333,0.02896481541602574,-0.01993180303028197
"[2016,2017,2018]_[8:1:1]",2017,1,True,0.002132894738288149,0.03536017676333653,0.05579673609376333,0.02896481541602574,-0.01993180303028197
"[2016,2017,2018]_[8:1:1]",2018,1,True,0.002132894738288149,0.03536017676333653,0.05579673609376333,0.02896481541602574,-0.01993180303028197
"[2016,2018,2019]_[8:1:1]",2016,8,False,-0.04244453265065551,-0.05275680118165755,0.06867944759906212,0.055561990124858816,-0.2679725984388973
"[2016,2018,2019]_[8:1:1]",2018,1,False,-0.04244453265065551,-0.05275680118165755,0.06867944759906212,0.055561990124858816,-0.2679725984388973
"[2016,2018,2019]_[8:1:1]",2019,1,False,-0.04244453265065551,-0.05275680118165755,0.06867944759906212,0.055561990124858816,-0.2679725984388973
"[2017,2010,2011]_[8:1:1]",2017,8,False,-0.03205216667124888,-0.19631856260862826,0.2546113517795977,0.1433317592254233,-0.340151549876075
"[2017,2010,2011]_[8:1:1]",2010,1,False,-0.03205216667124888,-0.19631856260862826,0.2546113517795977,0.1433317592254233,-0.340151549876075
"[2017,2010,2011]_[8:1:1]",2011,1,False,-0.03205216667124888,-0.19631856260862826,0.2546113517795977,0.1433317592254233,-0.340151549876075
"[2017,2011,2012]_[8:1:1]",2017,8,False,-0.06954185072269392,-0.14743466458768426,0.18705735567257875,0.12829960319763634,-0.4159008119339811
"[2017,2011,2012]_[8:1:1]",2011,1,False,-0.06954185072269392,-0.14743466458768426,0.18705735567257875,0.12829960319763634,-0.4159008119339811
