Run,years,weights,contiguous,Cost Error,Mean Capacity Mix Error,Mean Abs Capacity Mix Error,Abs Compound Error,LDES Capacity Error
"[2011,2015,2016]_[8:1:1]",2011,8,False,-0.06599463621337409,-0.08724843269847803,0.22272642235579884,0.14436052928458648,-0.5040206220424708
"[2011,2015,2016]_[8:1:1]",2015,1,False,-0.06599463621337409,-0.08724843269847803,0.22272642235579884,0.14436052928458648,-0.5040206220424708
"[2011,2015,2016]_[8:1:1]",2016,1,False,-0.06599463621337409,-0.08724843269847803,0.22272642235579884,0.14436052928458648,-0.5040206220424708
"[2011,2016,2017]_[8:1:1]",2011,8,False,-0.03933301240285858,0.05877875074005929,0.3071471787041618,0.1732400955535102,-0.10791813277831985
"[2011,2016,2017]_[8:1:1]",2016,1,False,-0.03933301240285858,0.05877875074005929,0.3071471787041618,0.1732400955535102,-0.10791813277831985
"[2011,2016,2017]_[8:1:1]",2017,1,False,-0.03933301240285858,0.05877875074005929,0.3071471787041618,0.1732400955535102,-0.10791813277831985
"[2011,2017,2018]_[8:1:1]",2011,8,False,-0.1349658701537778,-0.06999899492417523,0.3264851799331473,0.23072552504346255,-0.6154023885557116
"[2011,2017,2018]_[8:1:1]",2017,1,False,-0.1349658701537778,-0.06999899492417523,0.3264851799331473,0.23072552504346255,-0.6154023885557116
"[2011,2017,2018]_[8:1:1]",2018,1,False,-0.1349658701537778,-0.06999899492417523,0.3264851799331473,0.23072552504346255,-0.6154023885557116
"[2011,2018,2019]_[8:1:1]",2011,8,False,-0.13456526471576236,-0.20639515184438878,0.2181821030666411,0.17637368389120173,-0.6071391025289818
"[2011,2018,2019]_[8:1:1]",2018,1,False,-0.13456526471576236,-0.20639515184438878,0.2181821030666411,0.17637368389120173,-0.6071391025289818
"[2011,2018,2019]_[8:1:1]",2019,1,False,-0.13456526471576236,-0.20639515184438878,0.2181821030666411,0.17637368389120173,-0.6071391025289818
"[2012,2010,2011]_[8:1:1]",2012,8,False,-0.06913407794555027,-0.2523706177648184,0.2523706177648184,0.16075234785518433,-0.38897930104735345
"[2012,2010,2011]_[8:1:1]",2010,1,False,-0.06913407794555027,-0.2523706177648184,0.2523706177648184,0.16075234785518433,-0.38897930104735345
"[2012,2010,2011]_[8:1:1]",2011,1,False,-0.06913407794555027,-0.2523706177648184,0.2523706177648184,0.16075234785518433,-0.38897930104735345
"[2012,2013,2014]_[8:1:1]",2012,8,True,-0.10809747106135614,-0.19626349210886448,0.19626349210886448,0.15218048158511033,-0.6738258719694437
"[2012,2013,2014]_[8:1:1]",2013,1,True,-0.10809747106135614,-0.19626349210886448,0.19626349210886448,0.15218048158511033,-0.6738258719694437
"[2012,2013,2014]_[8:1:1]",2014,1,True,-0.10809747106135614,-0.19626349210886448,0.19626349210886448,0.15218048158511033,-0.6738258719694437
"[2012,2014,2015]_[8:1:1]",2012,8,False,-0.11745280293668092,-0.20083991455100778,0.20083991455100778,0.15914635874384436,-0.5823154961772481
"[2012,2014,2015]_[8:1:1]",2014,1,False,-0.11745280293668092,-0.20083991455100778,0.20083991455100778,0.15914635874384436,-0.5823154961772481
"[2012,2014,2015]_[8:1:1]",2015,1,False,-0.11745280293668092,-0.20083991455100778,0.20083991455100778,0.15914635874384436,-0.5823154961772481
"[2012,2015,2016]_[8:1:1]",2012,8,False,-0.05549831495525148,-0.15907782186387806,0.15907782186387806,0.10728806840956477,-0.5529200117498105
"[2012,2015,2016]_[8:1:1]",2015,1,False,-0.05549831495525148,-0.15907782186387806,0.15907782186387806,0.10728806840956477,-0.5529200117498105
"[2012,2015,2016]_[8:1:1]",2016,1,False,-0.05549831495525148,-0.15907782186387806,0.15907782186387806,0.10728806840956477,-0.5529200117498105
"[2012,2016,2017]_[8:1:1]",2012,8,False,-0.034350634020504645,-0.0009217212055755906,0.24664835647669595,0.14049949524860028,-0.1324841787144987
"[2012,2016,2017]_[8:1:1]",2016,1,False,-0.034350634020504645,-0.0009217212055755906,0.24664835647669595,0.14049949524860028,-0.1324841787144987
"[2012,2016,2017]_[8:1:1]",2017,1,False,-0.034350634020504645,-0.0009217212055755906,0.24664835647669595,0.14049949524860028,-0.1324841787144987
"[2012,2017,2018]_[8:1:1]",2012,8,False,-0.11354655293736993,-0.16392845758426286,0.21412475856863503,0.16383565575300246,-0.56350727760563
"[2012,2017,2018]_[8:1:1]",2017,1,False,-0.11354655293736993,-0.16392845758426286,0.21412475856863503,0.16383565575300246,-0.56350727760563
"[2012,2017,2018]_[8:1:1]",2018,1,False,-0.11354655293736993,-0.16392845758426286,0.21412475856863503,0.16383565575300246,-0.56350727760563
"[2012,2018,2019]_[8:1:1]",2012,8,False,-0.11781478021846348,-0.18958709977629537,0.20668602940379172,0.1622504048111276,-0.5831855216746624
"[2012,2018,2019]_[8:1:1]",2018,1,False,-0.11781478021846348,-0.18958709977629537,0.20668602940379172,0.1622504048111276,-0.5831855216746624
"[2012,2018,2019]_[8:1:1]",2019,1,False,-0.11781478021846348,-0.18958709977629537,0.20668602940379172,0.1622504048111276,-0.5831855216746624
"[2013,2010,2011]_[8:1:1]",2013,8,False,-0.0708608147219506,-0.252236710093969,0.252236710093969,0.1615487624079598,-0.3885369310547536
"[2013,2010,2011]_[8:1:1]",2010,1,False,-0.0708608147219506,-0.252236710093969,0.252236710093969,0.1615487624079598,-0.3885369310547536
"[2013,2010,2011]_[8:1:1]",2011,1,False,-0.0708608147219506,-0.252236710093969,0.252236710093969,0.1615487624079598,-0.3885369310547536
"[2013,2011,2012]_[8:1:1]",2013,8,False,-0.11237219752610739,-0.2497348774428239,0.2497348774428239,0.18105353748446565,-0.5222161158844044
"[2013,2011,2012]_[8:1:1]",2011,1,False,-0.11237219752610739,-0.2497348774428239,0.2497348774428239,0.18105353748446565,-0.5222161158844044
"[2013,2011,2012]_[8:1:1]",2012,1,False,-0.11237219752610739,-0.2497348774428239,0.2497348774428239,0.18105353748446565,-0.5222161158844044
"[2013,2014,2015]_[8:1:1]",2013,8,True,-0.12173423961305962,-0.15877207713627656,0.20345293991460564,0.16259358976383265,-0.593847796581821
"[2013,2014,2015]_[8:1:1]",2014,1,True,-0.12173423961305962,-0.15877207713627656,0.20345293991460564,0.16259358976383265,-0.593847796581821
"[2013,2014,2015]_[8:1:1]",2015,1,True,-0.12173423961305962,-0.15877207713627656,0.20345293991460564,0.16259358976383265,-0.593847796581821
"[2013,2015,2016]_[8:1:1]",2013,8,False,-0.04391692499879696,-0.14220817939153224,0.14220817939153224,0.0930625521951646,-0.15929929374254648
"[2013,2015,2016]_[8:1:1]",2015,1,False,-0.04391692499879696,-0.14220817939153224,0.14220817939153224,0.0930625521951646,-0.15929929374254648
"[2013,2015,2016]_[8:1:1]",2016,1,False,-0.04391692499879696,-0.14220817939153224,0.14220817939153224,0.0930625521951646,-0.15929929374254648
"[2013,2016,2017]_[8:1:1]",2013,8,False,-0.03525904478601305,0.010785340924816058,0.2575075463764288,0.14638329558122093,-0.15594010622115884
"[2013,2016,2017]_[8:1:1]",2016,1,False,-0.03525904478601305,0.010785340924816058,0.2575075463764288,0.14638329558122093,-0.15594010622115884
"[2013,2016,2017]_[8:1:1]",2017,1,False,-0.03525904478601305,0.010785340924816058,0.2575075463764288,0.14638329558122093,-0.15594010622115884
"[2013,2017,2018]_[8:1:1]",2013,8,False,-0.12343173201866287,-0.2027831816029666,0.2027831816029666,0.16310745681081473,-0.6084111218939496
"[2013,2017,2018]_[8:1:1]",2017,1,False,-0.12343173201866287,-0.2027831816029666,0.2027831816029666,0.16310745681081473,-0.6084111218939496
"[2013,2017,2018]_[8:1:1]",2018,1,False,-0.12343173201866287,-0.2027831816029666,0.2027831816029666,0.16310745681081473,-0.6084111218939496
"[2013,2018,2019]_[8:1:1]",2013,8,False,-0.11320155348102023,-0.2256319103662466,0.2256319103662466,0.16941673192363343,-0.5310390460689318
"[2013,2018,2019]_[8:1:1]",2018,1,False,-0.11320155348102023,-0.2256319103662466,0.2256319103662466,0.16941673192363343,-0.5310390460689318
"[2013,2018,2019]_[8:1:1]",2019,1,False,-0.11320155348102023,-0.2256319103662466,0.2256319103662466,0.16941673192363343,-0.5310390460689318
"[2014,2010,2011]_[8:1:1]",2014,8,False,-0.07043115688316115,-0.25181785536975326,0.25181785536975326,0.1611245061264572,-0.3871395152890077
"[2014,2010,2011]_[8:1:1]",2010,1,False,-0.07043115688316115,-0.25181785536975326,0.25181785536975326,0.1611245061264572,-0.3871395152890077
"[2014,2010,2011]_[8:1:1]",2011,1,False,-0.07043115688316115,-0.25181785536975326,0.25181785536975326,0.1611245061264572,-0.3871395152890077
"[2014,2011,2012]_[8:1:1]",2014,8,False,-0.12184194687966365,-0.06538901164240289,0.30149402121704655,0.2116679840483551,-0.5887129033491352
"[2014,2011,2012]_[8:1:1]",2011,1,False,-0.12184194687966365,-0.06538901164240289,0.30149402121704655,0.2116679840483551,-0.5887129033491352
"[2014,2011,2012]_[8:1:1]",2012,1,False,-0.12184194687966365,-0.06538901164240289,0.30149402121704655,0.2116679840483551,-0.5887129033491352
"[2014,2012,2013]_[8:1:1]",2014,8,False,-0.10999032660474861,-0.18027145410695347,0.18027145410695347,0.14513089035585103,-0.5303303466466998
"[2014,2012,2013]_[8:1:1]",2012,1,False,-0.10999032660474861,-0.18027145410695347,0.18027145410695347,0.14513089035585103,-0.5303303466466998
"[2014,2012,2013]_[8:1:1]",2013,1,False,-0.10999032660474861,-0.18027145410695347,0.18027145410695347,0.14513089035585103,-0.5303303466466998
"[2014,2015,2016]_[8:1:1]",2014,8,True,-0.08321546649617206,-0.04680855383628254,0.26848905909480253,0.1758522627954873,-0.43833809018440495
