nodes,techs,carriers,timesteps,daily_change_storage
netherlands,h2_salt_cavern,hydrogen,2015-07-05 20:00:00,-11608.339508001227
netherlands,h2_salt_cavern,hydrogen,2015-07-05 21:00:00,1372.7624215427786
netherlands,h2_salt_cavern,hydrogen,2015-07-05 22:00:00,14938.427164506167
netherlands,h2_salt_cavern,hydrogen,2015-07-05 23:00:00,19090.987486884464
netherlands,h2_salt_cavern,hydrogen,2015-07-06 00:00:00,35486.20114896307
netherlands,h2_salt_cavern,hydrogen,2015-07-06 01:00:00,53013.29442611383
netherlands,h2_salt_cavern,hydrogen,2015-07-06 02:00:00,71522.63839830598
netherlands,h2_salt_cavern,hydrogen,2015-07-06 03:00:00,73309.2191285491
netherlands,h2_salt_cavern,hydrogen,2015-07-06 04:00:00,77461.7794509274
netherlands,h2_salt_cavern,hydrogen,2015-07-06 05:00:00,88932.59809468966
netherlands,h2_salt_cavern,hydrogen,2015-07-06 06:00:00,93523.73638958903
netherlands,h2_salt_cavern,hydrogen,2015-07-06 07:00:00,95457.27048947848
netherlands,h2_salt_cavern,hydrogen,2015-07-06 08:00:00,96759.47779568983
netherlands,h2_salt_cavern,hydrogen,2015-07-06 09:00:00,97073.56712043611
netherlands,h2_salt_cavern,hydrogen,2015-07-06 10:00:00,97073.56712043611
netherlands,h2_salt_cavern,hydrogen,2015-07-06 11:00:00,97073.56712043611
netherlands,h2_salt_cavern,hydrogen,2015-07-06 12:00:00,97073.56712043611
netherlands,h2_salt_cavern,hydrogen,2015-07-06 13:00:00,97073.56712043611
netherlands,h2_salt_cavern,hydrogen,2015-07-06 14:00:00,97073.56712043611
netherlands,h2_salt_cavern,hydrogen,2015-07-06 15:00:00,97073.56712043611
netherlands,h2_salt_cavern,hydrogen,2015-07-06 16:00:00,95878.27647990314
netherlands,h2_salt_cavern,hydrogen,2015-07-06 17:00:00,85792.1555703939
netherlands,h2_salt_cavern,hydrogen,2015-07-06 18:00:00,81639.5952480156
netherlands,h2_salt_cavern,hydrogen,2015-07-06 19:00:00,68443.41588461306
netherlands,h2_salt_cavern,hydrogen,2015-07-06 20:00:00,43748.683606804814
netherlands,h2_salt_cavern,hydrogen,2015-07-06 21:00:00,19243.445175182074
netherlands,h2_salt_cavern,hydrogen,2015-07-06 22:00:00,-3863.220996371936
netherlands,h2_salt_cavern,hydrogen,2015-07-06 23:00:00,-8015.7813187502325
netherlands,h2_salt_cavern,hydrogen,2015-07-07 00:00:00,-22414.325756790582
netherlands,h2_salt_cavern,hydrogen,2015-07-07 01:00:00,-32511.27449387405
netherlands,h2_salt_cavern,hydrogen,2015-07-07 02:00:00,-36663.83481625235
netherlands,h2_salt_cavern,hydrogen,2015-07-07 03:00:00,-38228.56820755638
netherlands,h2_salt_cavern,hydrogen,2015-07-07 04:00:00,-40971.377384375315
netherlands,h2_salt_cavern,hydrogen,2015-07-07 05:00:00,-42407.45182744553
netherlands,h2_salt_cavern,hydrogen,2015-07-07 06:00:00,-42407.45182744553
netherlands,h2_salt_cavern,hydrogen,2015-07-07 07:00:00,-42407.45182744553
netherlands,h2_salt_cavern,hydrogen,2015-07-07 08:00:00,-42407.451827446
netherlands,h2_salt_cavern,hydrogen,2015-07-07 09:00:00,-42407.451827446
netherlands,h2_salt_cavern,hydrogen,2015-07-07 10:00:00,-42407.451827446
netherlands,h2_salt_cavern,hydrogen,2015-07-07 11:00:00,-42407.451827446
netherlands,h2_salt_cavern,hydrogen,2015-07-07 12:00:00,-42407.45182744553
netherlands,h2_salt_cavern,hydrogen,2015-07-07 13:00:00,-42407.45182744553
netherlands,h2_salt_cavern,hydrogen,2015-07-07 14:00:00,-42407.45182744553
netherlands,h2_salt_cavern,hydrogen,2015-07-07 15:00:00,-42407.45182744553
netherlands,h2_salt_cavern,hydrogen,2015-07-07 16:00:00,-41212.16118691256
netherlands,h2_salt_cavern,hydrogen,2015-07-07 17:00:00,-30904.139252892695
netherlands,h2_salt_cavern,hydrogen,2015-07-07 18:00:00,-26751.5789305144
netherlands,h2_salt_cavern,hydrogen,2015-07-07 19:00:00,-13555.399567111861
netherlands,h2_salt_cavern,hydrogen,2015-07-07 20:00:00,11139.332710696384
netherlands,h2_salt_cavern,hydrogen,2015-07-07 21:00:00,35644.571142319124
netherlands,h2_salt_cavern,hydrogen,2015-07-07 22:00:00,58751.237313873135
netherlands,h2_salt_cavern,hydrogen,2015-07-07 23:00:00,62903.79763625143
netherlands,h2_salt_cavern,hydrogen,2015-07-08 00:00:00,77302.34207429178
netherlands,h2_salt_cavern,hydrogen,2015-07-08 01:00:00,87399.29081137385
netherlands,h2_salt_cavern,hydrogen,2015-07-08 02:00:00,91551.85113375215
netherlands,h2_salt_cavern,hydrogen,2015-07-08 03:00:00,95482.56411719136
netherlands,h2_salt_cavern,hydrogen,2015-07-08 04:00:00,98225.3732940103
netherlands,h2_salt_cavern,hydrogen,2015-07-08 05:00:00,99661.44773708051
netherlands,h2_salt_cavern,hydrogen,2015-07-08 06:00:00,99661.44773708051
netherlands,h2_salt_cavern,hydrogen,2015-07-08 07:00:00,99661.44773708051
netherlands,h2_salt_cavern,hydrogen,2015-07-08 08:00:00,99661.44773708051
netherlands,h2_salt_cavern,hydrogen,2015-07-08 09:00:00,99661.44773708051
netherlands,h2_salt_cavern,hydrogen,2015-07-08 10:00:00,99661.44773708051
netherlands,h2_salt_cavern,hydrogen,2015-07-08 11:00:00,99661.44773708051
netherlands,h2_salt_cavern,hydrogen,2015-07-08 12:00:00,99661.44773708005
netherlands,h2_salt_cavern,hydrogen,2015-07-08 13:00:00,99661.44773708005
netherlands,h2_salt_cavern,hydrogen,2015-07-08 14:00:00,99661.44773708005
netherlands,h2_salt_cavern,hydrogen,2015-07-08 15:00:00,99661.44773708005
netherlands,h2_salt_cavern,hydrogen,2015-07-08 16:00:00,99661.44773708005
netherlands,h2_salt_cavern,hydrogen,2015-07-08 17:00:00,99661.44773707911
netherlands,h2_salt_cavern,hydrogen,2015-07-08 18:00:00,99661.44773707911
netherlands,h2_salt_cavern,hydrogen,2015-07-08 19:00:00,99661.44773707911
netherlands,h2_salt_cavern,hydrogen,2015-07-08 20:00:00,99661.44773707911
netherlands,h2_salt_cavern,hydrogen,2015-07-08 21:00:00,99661.44773707911
netherlands,h2_salt_cavern,hydrogen,2015-07-08 22:00:00,99661.44773707911
netherlands,h2_salt_cavern,hydrogen,2015-07-08 23:00:00,99661.44773707911
netherlands,h2_salt_cavern,hydrogen,2015-07-09 00:00:00,99661.44773707911
netherlands,h2_salt_cavern,hydrogen,2015-07-09 01:00:00,99661.44773707911
netherlands,h2_salt_cavern,hydrogen,2015-07-09 02:00:00,99661.44773708144
netherlands,h2_salt_cavern,hydrogen,2015-07-09 03:00:00,99661.44773708144
netherlands,h2_salt_cavern,hydrogen,2015-07-09 04:00:00,99661.44773708237
netherlands,h2_salt_cavern,hydrogen,2015-07-09 05:00:00,99661.44773708237
netherlands,h2_salt_cavern,hydrogen,2015-07-09 06:00:00,99661.44773708237
netherlands,h2_salt_cavern,hydrogen,2015-07-09 07:00:00,99661.44773708237
netherlands,h2_salt_cavern,hydrogen,2015-07-09 08:00:00,99661.44773708237
netherlands,h2_salt_cavern,hydrogen,2015-07-09 09:00:00,99661.44773708237
netherlands,h2_salt_cavern,hydrogen,2015-07-09 10:00:00,99661.44773708237
netherlands,h2_salt_cavern,hydrogen,2015-07-09 11:00:00,99661.44773708237
netherlands,h2_salt_cavern,hydrogen,2015-07-09 12:00:00,99661.44773708237
netherlands,h2_salt_cavern,hydrogen,2015-07-09 13:00:00,99661.44773708237
netherlands,h2_salt_cavern,hydrogen,2015-07-09 14:00:00,99661.44773708237
netherlands,h2_salt_cavern,hydrogen,2015-07-09 15:00:00,99661.44773708237
netherlands,h2_salt_cavern,hydrogen,2015-07-09 16:00:00,99661.44773708237
netherlands,h2_salt_cavern,hydrogen,2015-07-09 17:00:00,97974.72503059171
netherlands,h2_salt_cavern,hydrogen,2015-07-09 18:00:00,89976.59355802648
netherlands,h2_salt_cavern,hydrogen,2015-07-09 19:00:00,75881.81993336324
netherlands,h2_salt_cavern,hydrogen,2015-07-09 20:00:00,59581.230936606415
netherlands,h2_salt_cavern,hydrogen,2015-07-09 21:00:00,42328.73813520465
netherlands,h2_salt_cavern,hydrogen,2015-07-09 22:00:00,24720.731326695066
netherlands,h2_salt_cavern,hydrogen,2015-07-09 23:00:00,13107.972915591206
netherlands,h2_salt_cavern,hydrogen,2015-07-10 00:00:00,8955.41259321291
netherlands,h2_salt_cavern,hydrogen,2015-07-10 01:00:00,4802.852270834614
netherlands,h2_salt_cavern,hydrogen,2015-07-10 02:00:00,650.2919484539889
netherlands,h2_salt_cavern,hydrogen,2015-07-10 03:00:00,-3502.2683739243075
netherlands,h2_salt_cavern,hydrogen,2015-07-10 04:00:00,-7654.828696303535
netherlands,h2_salt_cavern,hydrogen,2015-07-10 05:00:00,-9392.418815113604
netherlands,h2_salt_cavern,hydrogen,2015-07-10 06:00:00,-9392.418815113604
netherlands,h2_salt_cavern,hydrogen,2015-07-10 07:00:00,-9392.418815113604
netherlands,h2_salt_cavern,hydrogen,2015-07-10 08:00:00,-9392.418815113604
netherlands,h2_salt_cavern,hydrogen,2015-07-10 09:00:00,-9392.418815113604
netherlands,h2_salt_cavern,hydrogen,2015-07-10 10:00:00,-9392.418815113604
netherlands,h2_salt_cavern,hydrogen,2015-07-10 11:00:00,-9392.418815113604
netherlands,h2_salt_cavern,hydrogen,2015-07-10 12:00:00,-9392.418815113604
netherlands,h2_salt_cavern,hydrogen,2015-07-10 13:00:00,-9392.418815113604
netherlands,h2_salt_cavern,hydrogen,2015-07-10 14:00:00,-9392.418815112673
netherlands,h2_salt_cavern,hydrogen,2015-07-10 15:00:00,-9392.418815112673
netherlands,h2_salt_cavern,hydrogen,2015-07-10 16:00:00,-12800.052406961098
netherlands,h2_salt_cavern,hydrogen,2015-07-10 17:00:00,-25552.88360046642
netherlands,h2_salt_cavern,hydrogen,2015-07-10 18:00:00,-21707.31245027948
netherlands,h2_salt_cavern,hydrogen,2015-07-10 19:00:00,-11765.099147994537
netherlands,h2_salt_cavern,hydrogen,2015-07-10 20:00:00,-12638.992077306379
netherlands,h2_salt_cavern,hydrogen,2015-07-10 21:00:00,-6521.189980074763
netherlands,h2_salt_cavern,hydrogen,2015-07-10 22:00:00,2390.544878960587
netherlands,h2_salt_cavern,hydrogen,2015-07-10 23:00:00,9850.74296768615
netherlands,h2_salt_cavern,hydrogen,2015-07-11 00:00:00,7650.132606428117
netherlands,h2_salt_cavern,hydrogen,2015-07-11 01:00:00,5957.210236836225
netherlands,h2_salt_cavern,hydrogen,2015-07-11 02:00:00,3903.2795864315704
netherlands,h2_salt_cavern,hydrogen,2015-07-11 03:00:00,3903.2795864315704
netherlands,h2_salt_cavern,hydrogen,2015-07-11 04:00:00,3840.4826083672233
netherlands,h2_salt_cavern,hydrogen,2015-07-11 05:00:00,1972.0792162818834
netherlands,h2_salt_cavern,hydrogen,2015-07-11 06:00:00,1923.8012825124897
netherlands,h2_salt_cavern,hydrogen,2015-07-11 07:00:00,1923.8012825124897
netherlands,h2_salt_cavern,hydrogen,2015-07-11 08:00:00,1923.8012825124897
netherlands,h2_salt_cavern,hydrogen,2015-07-11 09:00:00,1923.8012825124897
netherlands,h2_salt_cavern,hydrogen,2015-07-11 10:00:00,1923.8012825124897
netherlands,h2_salt_cavern,hydrogen,2015-07-11 11:00:00,1923.8012825124897
netherlands,h2_salt_cavern,hydrogen,2015-07-11 12:00:00,1923.8012825124897
netherlands,h2_salt_cavern,hydrogen,2015-07-11 13:00:00,1923.8012825124897
netherlands,h2_salt_cavern,hydrogen,2015-07-11 14:00:00,1923.8012825115584
netherlands,h2_salt_cavern,hydrogen,2015-07-11 15:00:00,1923.8012825115584
netherlands,h2_salt_cavern,hydrogen,2015-07-11 16:00:00,5331.434874359984
netherlands,h2_salt_cavern,hydrogen,2015-07-11 17:00:00,15282.68995639868
netherlands,h2_salt_cavern,hydrogen,2015-07-11 18:00:00,11155.142101249658
netherlands,h2_salt_cavern,hydrogen,2015-07-11 19:00:00,11155.142101249658
netherlands,h2_salt_cavern,hydrogen,2015-07-11 20:00:00,12574.139772478957
netherlands,h2_salt_cavern,hydrogen,2015-07-11 21:00:00,19556.27015427081
netherlands,h2_salt_cavern,hydrogen,2015-07-11 22:00:00,24099.981781366747
netherlands,h2_salt_cavern,hydrogen,2015-07-11 23:00:00,24099.981781366747
netherlands,h2_salt_cavern,hydrogen,2015-07-12 00:00:00,21937.479086862877
netherlands,h2_salt_cavern,hydrogen,2015-07-12 01:00:00,23630.40145645477
netherlands,h2_salt_cavern,hydrogen,2015-07-12 02:00:00,25684.332106859423
netherlands,h2_salt_cavern,hydrogen,2015-07-12 03:00:00,25293.013226184994
netherlands,h2_salt_cavern,hydrogen,2015-07-12 04:00:00,25355.81020424934
netherlands,h2_salt_cavern,hydrogen,2015-07-12 05:00:00,24592.625350289512
netherlands,h2_salt_cavern,hydrogen,2015-07-12 06:00:00,22786.385086740367
netherlands,h2_salt_cavern,hydrogen,2015-07-12 07:00:00,22786.385086740367
netherlands,h2_salt_cavern,hydrogen,2015-07-12 08:00:00,22786.385086740367
netherlands,h2_salt_cavern,hydrogen,2015-07-12 09:00:00,22786.385086740367
netherlands,h2_salt_cavern,hydrogen,2015-07-12 10:00:00,22786.385086740367
netherlands,h2_salt_cavern,hydrogen,2015-07-12 11:00:00,22786.385086740367
netherlands,h2_salt_cavern,hydrogen,2015-07-12 12:00:00,22786.385086740367
netherlands,h2_salt_cavern,hydrogen,2015-07-12 13:00:00,22786.385086740367
netherlands,h2_salt_cavern,hydrogen,2015-07-12 14:00:00,22786.385086740367
netherlands,h2_salt_cavern,hydrogen,2015-07-12 15:00:00,22786.385086740367
netherlands,h2_salt_cavern,hydrogen,2015-07-12 16:00:00,22786.385086740833
netherlands,h2_salt_cavern,hydrogen,2015-07-12 17:00:00,27274.68390469812
netherlands,h2_salt_cavern,hydrogen,2015-07-12 18:00:00,35554.79208222544
netherlands,h2_salt_cavern,hydrogen,2015-07-12 19:00:00,39707.352404603735
netherlands,h2_salt_cavern,hydrogen,2015-07-12 20:00:00,55462.8366594431
netherlands,h2_salt_cavern,hydrogen,2015-07-12 21:00:00,59615.396981821395
netherlands,h2_salt_cavern,hydrogen,2015-07-12 22:00:00,63181.64583944343
netherlands,h2_salt_cavern,hydrogen,2015-07-12 23:00:00,65758.05887359148
netherlands,h2_salt_cavern,hydrogen,2015-07-13 00:00:00,71489.7631852501
netherlands,h2_salt_cavern,hydrogen,2015-07-13 01:00:00,71489.7631852501
netherlands,h2_salt_cavern,hydrogen,2015-07-13 02:00:00,71489.7631852501
netherlands,h2_salt_cavern,hydrogen,2015-07-13 03:00:00,70560.8888918003
netherlands,h2_salt_cavern,hydrogen,2015-07-13 04:00:00,70560.8888918003
netherlands,h2_salt_cavern,hydrogen,2015-07-13 05:00:00,70777.50693427725
netherlands,h2_salt_cavern,hydrogen,2015-07-13 06:00:00,68479.46480921749
netherlands,h2_salt_cavern,hydrogen,2015-07-13 07:00:00,64326.904486839194
netherlands,h2_salt_cavern,hydrogen,2015-07-13 08:00:00,60174.3441644609
netherlands,h2_salt_cavern,hydrogen,2015-07-13 09:00:00,58202.262739968486
netherlands,h2_salt_cavern,hydrogen,2015-07-13 10:00:00,58202.262739968486
netherlands,h2_salt_cavern,hydrogen,2015-07-13 11:00:00,58202.262739968486
netherlands,h2_salt_cavern,hydrogen,2015-07-13 12:00:00,58202.26273996895
netherlands,h2_salt_cavern,hydrogen,2015-07-13 13:00:00,58202.26273996895
netherlands,h2_salt_cavern,hydrogen,2015-07-13 14:00:00,58202.26273996895
netherlands,h2_salt_cavern,hydrogen,2015-07-13 15:00:00,58202.26273996895
netherlands,h2_salt_cavern,hydrogen,2015-07-13 16:00:00,55254.060960236005
netherlands,h2_salt_cavern,hydrogen,2015-07-13 17:00:00,51101.50063785771
netherlands,h2_salt_cavern,hydrogen,2015-07-13 18:00:00,51101.50063785771
netherlands,h2_salt_cavern,hydrogen,2015-07-13 19:00:00,51101.50063785771
netherlands,h2_salt_cavern,hydrogen,2015-07-13 20:00:00,50563.634828800336
netherlands,h2_salt_cavern,hydrogen,2015-07-13 21:00:00,49029.02898402652
netherlands,h2_salt_cavern,hydrogen,2015-07-13 22:00:00,49615.34044878278
netherlands,h2_salt_cavern,hydrogen,2015-07-13 23:00:00,51191.48773701303
netherlands,h2_salt_cavern,hydrogen,2015-07-14 00:00:00,53975.4568034946
netherlands,h2_salt_cavern,hydrogen,2015-07-14 01:00:00,58076.52288386226
netherlands,h2_salt_cavern,hydrogen,2015-07-14 02:00:00,60290.290036290884
netherlands,h2_salt_cavern,hydrogen,2015-07-14 03:00:00,64703.430532026105
netherlands,h2_salt_cavern,hydrogen,2015-07-14 04:00:00,65728.81585563486
netherlands,h2_salt_cavern,hydrogen,2015-07-14 05:00:00,67308.6449570451
netherlands,h2_salt_cavern,hydrogen,2015-07-14 06:00:00,70271.25551521545
netherlands,h2_salt_cavern,hydrogen,2015-07-14 07:00:00,74423.81583759375
netherlands,h2_salt_cavern,hydrogen,2015-07-14 08:00:00,78576.37615997205
netherlands,h2_salt_cavern,hydrogen,2015-07-14 09:00:00,80548.45758446446
netherlands,h2_salt_cavern,hydrogen,2015-07-14 10:00:00,80548.45758446446
netherlands,h2_salt_cavern,hydrogen,2015-07-14 11:00:00,80548.45758446446
netherlands,h2_salt_cavern,hydrogen,2015-07-14 12:00:00,80548.45758446399
netherlands,h2_salt_cavern,hydrogen,2015-07-14 13:00:00,80548.45758446399
netherlands,h2_salt_cavern,hydrogen,2015-07-14 14:00:00,80548.45758446399
netherlands,h2_salt_cavern,hydrogen,2015-07-14 15:00:00,80172.19434732525
netherlands,h2_salt_cavern,hydrogen,2015-07-14 16:00:00,79700.77555152262
netherlands,h2_salt_cavern,hydrogen,2015-07-14 17:00:00,79700.77555152262
netherlands,h2_salt_cavern,hydrogen,2015-07-14 18:00:00,62263.31289718952
netherlands,h2_salt_cavern,hydrogen,2015-07-14 19:00:00,58110.752574811224
netherlands,h2_salt_cavern,hydrogen,2015-07-14 20:00:00,35881.94455011794
netherlands,h2_salt_cavern,hydrogen,2015-07-14 21:00:00,14215.422435739078
netherlands,h2_salt_cavern,hydrogen,2015-07-14 22:00:00,-9042.513529923744
netherlands,h2_salt_cavern,hydrogen,2015-07-14 23:00:00,-25308.096670782194
netherlands,h2_salt_cavern,hydrogen,2015-07-15 00:00:00,-46339.72052237298
netherlands,h2_salt_cavern,hydrogen,2015-07-15 01:00:00,-66226.38811575389
netherlands,h2_salt_cavern,hydrogen,2015-07-15 02:00:00,-83104.98997166986
netherlands,h2_salt_cavern,hydrogen,2015-07-15 03:00:00,-86197.93729328085
netherlands,h2_salt_cavern,hydrogen,2015-07-15 04:00:00,-95986.16677137883
netherlands,h2_salt_cavern,hydrogen,2015-07-15 05:00:00,-97565.99587278906
netherlands,h2_salt_cavern,hydrogen,2015-07-15 06:00:00,-98322.07610088354
netherlands,h2_salt_cavern,hydrogen,2015-07-15 07:00:00,-98322.07610088307
netherlands,h2_salt_cavern,hydrogen,2015-07-15 08:00:00,-98322.07610088307
netherlands,h2_salt_cavern,hydrogen,2015-07-15 09:00:00,-98322.07610088307
netherlands,h2_salt_cavern,hydrogen,2015-07-15 10:00:00,-98322.07610088307
netherlands,h2_salt_cavern,hydrogen,2015-07-15 11:00:00,-98322.07610088307
netherlands,h2_salt_cavern,hydrogen,2015-07-15 12:00:00,-98322.07610088307
netherlands,h2_salt_cavern,hydrogen,2015-07-15 13:00:00,-98322.07610088307
netherlands,h2_salt_cavern,hydrogen,2015-07-15 14:00:00,-98322.07610088261
netherlands,h2_salt_cavern,hydrogen,2015-07-15 15:00:00,-97945.81286374386
netherlands,h2_salt_cavern,hydrogen,2015-07-15 16:00:00,-94728.69820911251
netherlands,h2_salt_cavern,hydrogen,2015-07-15 17:00:00,-94650.65179849509
netherlands,h2_salt_cavern,hydrogen,2015-07-15 18:00:00,-89119.28069599159
netherlands,h2_salt_cavern,hydrogen,2015-07-15 19:00:00,-89119.28069599159
netherlands,h2_salt_cavern,hydrogen,2015-07-15 20:00:00,-81990.44672986586
netherlands,h2_salt_cavern,hydrogen,2015-07-15 21:00:00,-62941.87909309147
netherlands,h2_salt_cavern,hydrogen,2015-07-15 22:00:00,-43836.50344980694
netherlands,h2_salt_cavern,hydrogen,2015-07-15 23:00:00,-31723.48063132679
netherlands,h2_salt_cavern,hydrogen,2015-07-16 00:00:00,-21755.268761734478
netherlands,h2_salt_cavern,hydrogen,2015-07-16 01:00:00,-7590.176053456496
netherlands,h2_salt_cavern,hydrogen,2015-07-16 02:00:00,1652.664969068952
netherlands,h2_salt_cavern,hydrogen,2015-07-16 03:00:00,-4378.2643740163185
netherlands,h2_salt_cavern,hydrogen,2015-07-16 04:00:00,-102.6303551713936
netherlands,h2_salt_cavern,hydrogen,2015-07-16 05:00:00,-102.6303551713936
netherlands,h2_salt_cavern,hydrogen,2015-07-16 06:00:00,-167.94505954021588
netherlands,h2_salt_cavern,hydrogen,2015-07-16 07:00:00,-167.94505954068154
netherlands,h2_salt_cavern,hydrogen,2015-07-16 08:00:00,-167.94505954068154
netherlands,h2_salt_cavern,hydrogen,2015-07-16 09:00:00,-167.94505954068154
netherlands,h2_salt_cavern,hydrogen,2015-07-16 10:00:00,-167.94505954068154
netherlands,h2_salt_cavern,hydrogen,2015-07-16 11:00:00,-167.94505954068154
netherlands,h2_salt_cavern,hydrogen,2015-07-16 12:00:00,-167.94505954068154
netherlands,h2_salt_cavern,hydrogen,2015-07-16 13:00:00,-167.94505954068154
netherlands,h2_salt_cavern,hydrogen,2015-07-16 14:00:00,-167.9450595411472
netherlands,h2_salt_cavern,hydrogen,2015-07-16 15:00:00,-334.39318898692727
netherlands,h2_salt_cavern,hydrogen,2015-07-16 16:00:00,-4010.1982363839634
netherlands,h2_salt_cavern,hydrogen,2015-07-16 17:00:00,-3457.513556855265
netherlands,h2_salt_cavern,hydrogen,2015-07-16 18:00:00,8448.57799497433
netherlands,h2_salt_cavern,hydrogen,2015-07-16 19:00:00,12601.138317352626
netherlands,h2_salt_cavern,hydrogen,2015-07-16 20:00:00,26108.054751079064
netherlands,h2_salt_cavern,hydrogen,2015-07-16 21:00:00,28409.7404194884
netherlands,h2_salt_cavern,hydrogen,2015-07-16 22:00:00,32562.300741866697
netherlands,h2_salt_cavern,hydrogen,2015-07-16 23:00:00,36714.861064246856
netherlands,h2_salt_cavern,hydrogen,2015-07-17 00:00:00,47778.27304624533
netherlands,h2_salt_cavern,hydrogen,2015-07-17 01:00:00,53551.34217335889
netherlands,h2_salt_cavern,hydrogen,2015-07-17 02:00:00,63125.89617669908
netherlands,h2_salt_cavern,hydrogen,2015-07-17 03:00:00,73309.38584216265
netherlands,h2_salt_cavern,hydrogen,2015-07-17 04:00:00,81949.15630018525
netherlands,h2_salt_cavern,hydrogen,2015-07-17 05:00:00,86101.71662256354
netherlands,h2_salt_cavern,hydrogen,2015-07-17 06:00:00,88113.06131923478
netherlands,h2_salt_cavern,hydrogen,2015-07-17 07:00:00,88113.06131923478
netherlands,h2_salt_cavern,hydrogen,2015-07-17 08:00:00,88113.06131923571
netherlands,h2_salt_cavern,hydrogen,2015-07-17 09:00:00,88113.06131923571
netherlands,h2_salt_cavern,hydrogen,2015-07-17 10:00:00,88113.06131923571
netherlands,h2_salt_cavern,hydrogen,2015-07-17 11:00:00,88113.06131923571
netherlands,h2_salt_cavern,hydrogen,2015-07-17 12:00:00,88113.06131923571
netherlands,h2_salt_cavern,hydrogen,2015-07-17 13:00:00,88113.06131923571
netherlands,h2_salt_cavern,hydrogen,2015-07-17 14:00:00,88113.06131923571
netherlands,h2_salt_cavern,hydrogen,2015-07-17 15:00:00,88279.50944868149
netherlands,h2_salt_cavern,hydrogen,2015-07-17 16:00:00,92157.82041698229
netherlands,h2_salt_cavern,hydrogen,2015-07-17 17:00:00,95679.64964921447
netherlands,h2_salt_cavern,hydrogen,2015-07-17 18:00:00,95679.649649214
netherlands,h2_salt_cavern,hydrogen,2015-07-17 19:00:00,95679.649649214
netherlands,h2_salt_cavern,hydrogen,2015-07-17 20:00:00,97810.57308311248
netherlands,h2_salt_cavern,hydrogen,2015-07-17 21:00:00,99661.44773708144
netherlands,h2_salt_cavern,hydrogen,2015-07-17 22:00:00,99661.44773708144
netherlands,h2_salt_cavern,hydrogen,2015-07-17 23:00:00,99661.44773707958
netherlands,h2_salt_cavern,hydrogen,2015-07-18 00:00:00,99661.44773708005
netherlands,h2_salt_cavern,hydrogen,2015-07-18 01:00:00,99661.44773708005
netherlands,h2_salt_cavern,hydrogen,2015-07-18 02:00:00,95878.50775935035
netherlands,h2_salt_cavern,hydrogen,2015-07-18 03:00:00,91933.50486431317
netherlands,h2_salt_cavern,hydrogen,2015-07-18 04:00:00,88922.94098694483
netherlands,h2_salt_cavern,hydrogen,2015-07-18 05:00:00,86096.99013697961
netherlands,h2_salt_cavern,hydrogen,2015-07-18 06:00:00,86096.99013697961
netherlands,h2_salt_cavern,hydrogen,2015-07-18 07:00:00,86096.99013698054
netherlands,h2_salt_cavern,hydrogen,2015-07-18 08:00:00,86096.99013697961
netherlands,h2_salt_cavern,hydrogen,2015-07-18 09:00:00,86096.99013697961
netherlands,h2_salt_cavern,hydrogen,2015-07-18 10:00:00,86096.99013697961
netherlands,h2_salt_cavern,hydrogen,2015-07-18 11:00:00,86096.99013697961
netherlands,h2_salt_cavern,hydrogen,2015-07-18 12:00:00,86096.99013697961
netherlands,h2_salt_cavern,hydrogen,2015-07-18 13:00:00,86096.99013697961
netherlands,h2_salt_cavern,hydrogen,2015-07-18 14:00:00,86096.99013697961
netherlands,h2_salt_cavern,hydrogen,2015-07-18 15:00:00,86096.99013697961
netherlands,h2_salt_cavern,hydrogen,2015-07-18 16:00:00,86096.99013697961
netherlands,h2_salt_cavern,hydrogen,2015-07-18 17:00:00,81944.42981460132
netherlands,h2_salt_cavern,hydrogen,2015-07-18 18:00:00,67293.234744207
netherlands,h2_salt_cavern,hydrogen,2015-07-18 19:00:00,47523.75584422145
netherlands,h2_salt_cavern,hydrogen,2015-07-18 20:00:00,30256.159103633836
netherlands,h2_salt_cavern,hydrogen,2015-07-18 21:00:00,9197.247184657492
netherlands,h2_salt_cavern,hydrogen,2015-07-18 22:00:00,5044.686862279195
netherlands,h2_salt_cavern,hydrogen,2015-07-18 23:00:00,892.1265399008989
netherlands,h2_salt_cavern,hydrogen,2015-07-19 00:00:00,-3260.433782477863
netherlands,h2_salt_cavern,hydrogen,2015-07-19 01:00:00,-12362.208017819561
netherlands,h2_salt_cavern,hydrogen,2015-07-19 02:00:00,-16412.83193726791
netherlands,h2_salt_cavern,hydrogen,2015-07-19 03:00:00,-20126.617483290844
netherlands,h2_salt_cavern,hydrogen,2015-07-19 04:00:00,-21268.613928300794
netherlands,h2_salt_cavern,hydrogen,2015-07-19 05:00:00,-22410.025009495672
netherlands,h2_salt_cavern,hydrogen,2015-07-19 06:00:00,-24343.454088357743
netherlands,h2_salt_cavern,hydrogen,2015-07-19 07:00:00,-24343.454088358674
netherlands,h2_salt_cavern,hydrogen,2015-07-19 08:00:00,-24343.454088358674
netherlands,h2_salt_cavern,hydrogen,2015-07-19 09:00:00,-24343.454088358674
netherlands,h2_salt_cavern,hydrogen,2015-07-19 10:00:00,-24343.45408835821
netherlands,h2_salt_cavern,hydrogen,2015-07-19 11:00:00,-24343.45408835821
netherlands,h2_salt_cavern,hydrogen,2015-07-19 12:00:00,-24343.45408835821
netherlands,h2_salt_cavern,hydrogen,2015-07-19 13:00:00,-24343.45408835821
