id,horizon,number_reps,W_proxy,ldes_error,macme,abs_ldes_error
42f72a3abf6bb4868d69,10,365,0.25,-0.0487161481922028,0.0166108613772858,0.0487161481922028
e6af20ad71ca16bbe1c2,10,365,0.5,0.0011025697266765,0.0175631981553341,0.0011025697266765
da1a561b781feb98dded,10,365,0.75,-0.0376004530968324,0.0418057755183554,0.0376004530968324
9f900fdc12f662499b62,10,365,1.0,-0.1166823531683181,0.0613501296823969,0.1166823531683181
f172a16f0dc4f7d8f0cd,10,30,0.25,0.211871785002865,0.10721041349617365,0.211871785002865
c49ad3633cb70d9a7ea6,10,30,0.5,-0.2285840235772522,0.0976625615560897,0.2285840235772522
05784cf00c3e308a6536,10,30,0.75,-0.27607168325629333,0.11880166372639461,0.27607168325629333
3cfe304f2516bc51bb8a,10,45,0.25,0.17376904085495667,0.050883762152237715,0.17376904085495667
e75c8c048d9f8c40a6cd,10,45,0.5,-0.04019557252745342,0.08620648356670019,0.04019557252745342
9e1e8046c882375a84e3,10,45,0.75,-0.11525196905187408,0.1473175254790971,0.11525196905187408
4c5a85dd13eedb4285ad,10,60,0.25,0.20946817028888984,0.05778462842700207,0.20946817028888984
76695c76ccbe050856a8,10,60,0.5,0.023966720113983743,0.13130741491041742,0.023966720113983743
9a4be93b8acf8d2913cb,10,90,0.25,0.28081816792874653,0.029381671337610136,0.28081816792874653
8820e50fd5cd5fef72e7,10,90,0.5,0.025520279481845824,0.08410676418109797,0.025520279481845824
38cee1eafef687ad2b7e,10,180,0.25,0.18373166994329174,0.03984061215659302,0.18373166994329174
2ec532d93e5c336aee61,10,180,0.5,-0.0035604299091627377,0.06929364186001301,0.0035604299091627377
1c491dcb2c038551a5b2,10,365,0.25,0.09217704303518377,0.016677570180366294,0.09217704303518377
9ec270fb3a061bd590b8,10,365,0.5,0.017642495612133418,0.01969942092418706,0.017642495612133418
063c3cde3a2902f97a85,10,365,0.75,-0.02763260809610783,0.06179654764546328,0.02763260809610783
4408030f50fb25841b36,10,30,0.25,0.1383248742715546,0.10429377297032928,0.1383248742715546
5ae87ab83cc5884f6f1f,10,30,0.5,0.07037134313912624,0.0628865979723589,0.07037134313912624
52b80ef48a9fe6177f9d,10,30,0.75,0.05993145455101097,0.1333579385791158,0.05993145455101097
ad0fbd8ae2bcab765d2c,10,45,0.25,0.14399511752390465,0.08422039853909398,0.14399511752390465
786f74e0f0386fff2ed6,10,45,0.5,0.12923643370913773,0.06055679495915206,0.12923643370913773
876c52df2061f157531a,10,45,0.75,0.058385713898638544,0.041628913560180544,0.058385713898638544
764e12f872c1ad7d0511,10,60,0.25,0.26823741589559486,0.08700840240609058,0.26823741589559486
a8cfbd4de7a8cf9d6d99,10,60,0.5,0.14940347844289403,0.04509410979339191,0.14940347844289403
c087f05f4011c3ff0ee3,10,90,0.25,0.23987844124328703,0.06922765229037321,0.23987844124328703
febdabdbed7025ecb7a5,10,90,0.5,0.14886424859337855,0.03866597649970457,0.14886424859337855
a7d4ff6e9de67553f51d,10,180,0.25,0.2750145464253966,0.07662211185588287,0.2750145464253966
66f7fb6a84cee13f6d9c,10,180,0.5,0.05709138232229176,0.022829843228811524,0.05709138232229176
